timestamp,type,nameOrig,nameDest,amount,oldbalanceOrg,newbalanceOrg,oldbalanceDest,newbalanceDest,isFraud,creditCard,countTransac,embedding_cosine_isAnomaly,embedding_euclidean_isAnomaly,rf_isAnomaly
2024-10-08 10:38:58.677328,TRANSFER,Eve,David,8043.8,39654.89,31611.09,11254.54,19298.34,1,1234-5678-9012-0004,1.0,1,1,1
2024-06-27 10:38:58.623307,PAYMENT,Bob,Alice,7221.86,15850.12,8628.260000000002,41113.16,48335.02,0,1234-5678-9012-0507,1.0,1,1,1
2025-04-17 10:38:58.644026,PAYMENT,Charlie,John,7327.45,43646.21,36318.76,21047.96,28375.41,1,1234-5678-9012-0107,1.0,1,0,1
2024-10-30 10:38:58.660408,CASH_IN,Jane,Charlie,3344.77,28008.65,24663.88,33562.17,36906.94,1,1234-5678-9012-0771,1.0,1,1,0
2024-10-13 10:38:58.664421,TRANSFER,Eve,Alice,7923.35,10103.8,2180.449999999999,18898.09,26821.44,1,1234-5678-9012-0858,1.0,1,1,1
2024-09-21 10:38:58.648247,CASH_IN,Eve,Jane,2307.83,27787.85,25480.02,29380.92,31688.75,1,1234-5678-9012-0404,1.0,1,1,1
2024-09-07 10:38:58.643706,CASH_IN,John,Alice,4207.93,268.76,-3939.17,6436.34,10644.27,0,1234-5678-9012-0461,1.0,1,1,1
2025-04-16 10:38:58.622677,TRANSFER,Bob,Alice,6438.07,10693.41,4255.34,30080.45,36518.52,1,1234-5678-9012-0947,1.0,1,1,1
2025-03-21 10:38:58.635826,PAYMENT,John,Jane,2372.34,35769.65,33397.31,18027.0,20399.34,0,1234-5678-9012-0323,1.0,0,1,1
2025-01-13 10:38:58.648336,DEBIT,Alice,Bob,2212.46,25921.05,23708.59,46513.38,48725.84,1,1234-5678-9012-0304,1.0,1,1,1
2024-07-25 10:38:58.637328,PAYMENT,David,Jane,2721.86,25409.92,22688.06,26935.0,29656.86,1,1234-5678-9012-0579,1.0,1,1,1
2025-01-03 10:38:58.643645,CASH_IN,Alice,Charlie,4610.82,46137.88,41527.06,28590.17,33200.99,0,1234-5678-9012-0270,1.0,1,1,0
2025-02-21 10:38:58.653204,CASH_IN,Alice,Bob,9848.53,29662.49,19813.96,4843.49,14692.02,1,1234-5678-9012-0813,1.0,1,1,0
2025-03-27 10:38:58.636568,TRANSFER,Bob,Jane,8458.33,2958.64,-5499.6900000000005,23294.25,31752.58,1,1234-5678-9012-0421,1.0,1,1,1
2025-03-03 10:38:58.655566,CASH_IN,Bob,John,1666.74,17457.86,15791.12,13664.89,15331.63,1,1234-5678-9012-0105,1.0,0,1,0
2024-05-31 10:38:58.623960,PAYMENT,David,Charlie,8380.66,29362.51,20981.85,42112.86,50493.52,1,1234-5678-9012-0643,1.0,1,1,1
2024-07-29 10:38:58.665715,CASH_OUT,David,Alice,1547.99,25985.5,24437.51,40116.56,41664.55,1,1234-5678-9012-0538,1.0,1,1,0
2025-02-19 10:38:58.666761,CASH_IN,Jane,Charlie,8906.25,29394.88,20488.63,45867.77,54774.02,1,1234-5678-9012-0873,1.0,1,1,1
2024-08-23 10:38:58.643926,PAYMENT,David,Eve,5851.87,2545.37,-3306.5,47620.48,53472.350000000006,1,1234-5678-9012-0536,1.0,1,1,1
2025-04-10 10:38:58.624546,CASH_IN,Charlie,David,3774.47,23279.46,19504.99,39608.86,43383.33,1,1234-5678-9012-0507,1.0,1,1,1
2024-06-16 10:38:58.650696,CASH_OUT,Jane,Alice,1387.01,48638.27,47251.26,25209.87,26596.88,1,1234-5678-9012-0094,1.0,1,1,1
2024-09-24 10:38:58.633609,CASH_IN,Eve,Jane,2422.9,35833.42,33410.52,15954.77,18377.67,1,1234-5678-9012-0506,1.0,1,1,1
2024-05-10 10:38:58.651861,CASH_OUT,Charlie,Bob,3907.16,33921.31,30014.15,9851.12,13758.28,1,1234-5678-9012-0158,1.0,1,1,1
2024-08-17 10:38:58.658432,DEBIT,Alice,Charlie,3330.19,3233.11,-97.07999999999991,29164.94,32495.13,1,1234-5678-9012-0483,1.0,1,1,1
2025-01-28 10:38:58.645278,CASH_OUT,Jane,Charlie,9708.93,11075.63,1366.699999999999,24966.8,34675.73,1,1234-5678-9012-0316,1.0,1,1,0
2025-03-24 10:38:58.658767,TRANSFER,Alice,Bob,247.84,40576.14,40328.3,39762.98,40010.82,1,1234-5678-9012-0474,1.0,1,1,1
2024-11-19 10:38:58.659431,DEBIT,Alice,Bob,2865.09,29890.95,27025.86,9046.45,11911.54,1,1234-5678-9012-0027,1.0,1,1,1
2025-05-02 10:38:58.640939,TRANSFER,John,Eve,9045.9,26308.06,17262.160000000003,48007.82,57053.72,1,1234-5678-9012-0429,1.0,1,1,1
2024-09-15 10:38:58.640736,PAYMENT,Alice,Bob,1804.68,48888.91,47084.23,13481.96,15286.64,1,1234-5678-9012-0434,1.0,0,1,1
2024-05-14 10:38:58.625864,PAYMENT,Jane,Charlie,9948.51,3318.07,-6630.4400000000005,11536.9,21485.41,1,1234-5678-9012-0698,1.0,1,0,1
2024-05-18 10:38:58.648227,CASH_IN,Jane,John,5317.68,9854.32,4536.639999999999,455.73,5773.41,1,1234-5678-9012-0881,1.0,1,1,0
2024-11-30 10:38:58.645414,CASH_IN,Charlie,John,3371.97,47360.64,43988.67,32734.69,36106.66,1,1234-5678-9012-0545,2.0,1,1,0
2025-03-26 10:38:58.659851,PAYMENT,Jane,John,9303.16,37006.38,27703.22,17565.73,26868.89,1,1234-5678-9012-0891,1.0,1,1,1
2025-03-07 10:38:58.654549,CASH_OUT,Alice,Bob,9995.04,39374.89,29379.85,43230.03,53225.07,1,1234-5678-9012-0589,1.0,0,1,1
2024-11-03 10:38:58.650219,CASH_IN,Eve,Charlie,9472.33,7029.11,-2443.2200000000003,33899.82,43372.15,1,1234-5678-9012-0141,1.0,1,0,0
2024-09-15 10:38:58.638222,PAYMENT,Bob,David,5891.19,42013.03,36121.84,7935.25,13826.44,0,1234-5678-9012-0685,1.0,1,1,0
2024-10-03 10:38:58.654196,PAYMENT,Alice,Jane,3205.05,36518.08,33313.03,27013.88,30218.93,1,1234-5678-9012-0039,1.0,1,1,0
2025-02-15 10:38:58.656202,TRANSFER,Alice,Jane,9660.13,33146.02,23485.89,1839.73,11499.86,1,1234-5678-9012-0163,1.0,1,1,1
2024-10-23 10:38:58.650343,DEBIT,Jane,John,1919.61,13565.81,11646.2,25772.73,27692.34,1,1234-5678-9012-0658,1.0,1,1,1
2024-06-18 10:38:58.628615,CASH_IN,David,Alice,6978.18,29394.7,22416.52,3617.44,10595.62,0,1234-5678-9012-0827,1.0,1,0,1
2024-11-11 10:38:58.651548,TRANSFER,Alice,John,5942.94,12437.47,6494.53,4137.86,10080.8,1,1234-5678-9012-0328,1.0,1,1,1
2024-05-06 10:38:58.666944,CASH_IN,Bob,Eve,6593.02,17273.01,10679.989999999998,42547.72,49140.740000000005,1,1234-5678-9012-0064,1.0,1,0,1
2024-06-22 10:38:58.622442,CASH_OUT,Bob,Eve,3204.8,39777.37,36572.57,10958.42,14163.22,0,1234-5678-9012-0066,1.0,1,1,0
2025-05-04 10:38:58.635614,DEBIT,David,Alice,6424.3,40858.39,34434.09,34697.34,41121.64,0,1234-5678-9012-0456,1.0,0,1,1
2025-01-01 10:38:58.677260,PAYMENT,David,Eve,2372.45,6010.86,3638.41,15607.72,17980.17,1,1234-5678-9012-0671,1.0,1,1,1
2025-02-08 10:38:58.667056,CASH_OUT,David,Bob,3042.47,38131.53,35089.06,10534.59,13577.06,1,1234-5678-9012-0905,1.0,1,1,1
2024-05-18 10:38:58.626711,CASH_OUT,Jane,Alice,3762.12,45022.29,41260.17,576.28,4338.4,0,1234-5678-9012-0521,1.0,1,1,1
2024-08-29 10:38:58.628992,TRANSFER,Jane,Alice,7261.36,18301.67,11040.309999999998,29494.09,36755.45,1,1234-5678-9012-0026,1.0,1,1,1
2024-06-07 10:38:58.644419,PAYMENT,John,Bob,604.33,40408.26,39803.93,38031.99,38636.32,1,1234-5678-9012-0068,1.0,1,1,1
2024-05-30 10:38:58.640525,TRANSFER,Eve,Jane,5244.18,6813.92,1569.7399999999998,3240.5,8484.68,1,1234-5678-9012-0643,1.0,1,1,1
2024-12-14 10:38:58.663519,TRANSFER,Bob,Charlie,1050.16,4973.09,3922.93,2162.79,3212.95,1,1234-5678-9012-0411,1.0,1,1,1
2024-08-19 10:38:58.651392,DEBIT,Bob,Jane,7382.92,43436.58,36053.66,48216.01,55598.93,1,1234-5678-9012-0525,1.0,1,0,0
2024-05-30 10:38:58.657397,DEBIT,Jane,Eve,4717.79,25625.44,20907.65,17473.28,22191.07,1,1234-5678-9012-0467,1.0,1,1,1
2024-12-22 10:38:58.677386,PAYMENT,Alice,Eve,7884.36,44311.19,36426.83,45833.48,53717.84,1,1234-5678-9012-0287,1.0,1,1,1
2025-04-03 10:38:58.644998,CASH_OUT,Charlie,David,9689.54,12611.34,2921.7999999999997,17643.22,27332.76,1,1234-5678-9012-0715,1.0,1,1,1
2024-07-23 10:38:58.665172,CASH_OUT,Charlie,Alice,7510.27,19274.11,11763.84,32376.86,39887.130000000005,1,1234-5678-9012-0036,1.0,1,1,1
2024-06-09 10:38:58.656401,DEBIT,Charlie,Bob,5316.94,1235.69,-4081.25,19825.67,25142.61,1,1234-5678-9012-0839,1.0,1,1,1
2024-06-26 10:38:58.662252,CASH_IN,Charlie,Jane,5477.7,16443.87,10966.169999999998,28830.56,34308.26,1,1234-5678-9012-0214,1.0,1,1,0
2025-02-02 10:38:58.636658,CASH_IN,Bob,Alice,4717.35,34639.22,29921.870000000003,48374.9,53092.25,0,1234-5678-9012-0732,1.0,1,1,1
2024-07-15 10:38:58.655090,DEBIT,Alice,Charlie,2707.28,31224.02,28516.74,7123.54,9830.82,1,1234-5678-9012-0414,1.0,0,1,1
2025-02-02 10:38:58.637814,DEBIT,Jane,David,4129.97,23431.34,19301.37,2718.92,6848.89,1,1234-5678-9012-0576,1.0,1,1,1
2024-12-05 10:38:58.653729,CASH_OUT,Charlie,Eve,8158.49,36502.35,28343.86,41860.87,50019.36,1,1234-5678-9012-0586,1.0,1,1,0
2024-09-21 10:38:58.626954,PAYMENT,John,Charlie,6116.8,43939.48,37822.68,30547.51,36664.31,0,1234-5678-9012-0497,1.0,1,1,1
2024-08-20 10:38:58.634626,TRANSFER,Alice,Bob,8237.47,26299.05,18061.58,24913.41,33150.88,1,1234-5678-9012-0492,1.0,1,1,1
2024-08-02 10:38:58.652887,PAYMENT,Eve,Alice,4616.48,3766.24,-850.2399999999998,7680.09,12296.57,1,1234-5678-9012-0446,1.0,1,1,0
2024-11-27 10:38:58.624482,CASH_IN,Jane,Bob,2361.92,12629.71,10267.79,15772.97,18134.89,0,1234-5678-9012-0225,1.0,0,1,0
2024-09-22 10:38:58.644168,CASH_OUT,Charlie,John,799.66,34992.52,34192.85999999999,49107.2,49906.86,1,1234-5678-9012-0965,1.0,1,1,1
2025-04-24 10:38:58.646911,PAYMENT,Charlie,John,3420.19,15752.46,12332.27,45178.63,48598.82,1,1234-5678-9012-0191,1.0,1,1,1
2025-03-29 10:38:58.653239,CASH_IN,Eve,Bob,4347.87,24458.17,20110.3,7893.34,12241.21,1,1234-5678-9012-0442,1.0,0,1,0
2024-09-17 10:38:58.677799,CASH_OUT,Eve,Bob,4088.39,28749.81,24661.42,31068.62,35157.01,1,1234-5678-9012-0686,1.0,1,1,1
2024-08-07 10:38:58.659150,TRANSFER,Jane,Charlie,5194.67,5527.81,333.1400000000003,35271.99,40466.66,1,1234-5678-9012-0769,1.0,1,1,0
2024-12-06 10:38:58.635419,CASH_OUT,Bob,Charlie,9190.12,39999.39,30809.27,16256.8,25446.92,1,1234-5678-9012-0097,1.0,1,0,1
2025-04-04 10:38:58.660461,CASH_OUT,Eve,John,4088.08,8192.47,4104.389999999999,7008.11,11096.19,1,1234-5678-9012-0759,1.0,0,1,0
2024-06-22 10:38:58.632228,CASH_IN,Alice,Charlie,4599.65,3959.02,-640.6299999999997,1234.38,5834.03,0,1234-5678-9012-0022,1.0,1,1,1
2025-04-03 10:38:58.645291,TRANSFER,Bob,Charlie,3606.59,49212.63,45606.03999999999,43396.85,47003.44,1,1234-5678-9012-0936,1.0,1,1,1
2025-02-24 10:38:58.659111,CASH_IN,John,Charlie,4043.33,5109.19,1065.8599999999997,42734.41,46777.740000000005,1,1234-5678-9012-0346,1.0,1,1,0
2024-11-22 10:38:58.638547,TRANSFER,Jane,Bob,2990.76,43057.22,40066.46,1438.52,4429.280000000001,0,1234-5678-9012-0086,1.0,1,1,1
2025-05-01 10:38:58.623498,DEBIT,Eve,Bob,8883.66,44862.56,35978.899999999994,28914.51,37798.17,0,1234-5678-9012-0668,1.0,1,1,1
2025-02-05 10:38:58.640611,DEBIT,John,Eve,3026.26,49830.94,46804.68,17940.17,20966.43,1,1234-5678-9012-0054,1.0,0,1,1
2024-11-17 10:38:58.653490,CASH_OUT,Alice,Bob,4904.91,36927.94,32023.03,47459.35,52364.26,1,1234-5678-9012-0568,1.0,1,1,1
2025-04-09 10:38:58.645957,PAYMENT,Alice,Jane,6512.75,9079.73,2566.98,294.87,6807.62,1,1234-5678-9012-0864,1.0,1,1,0
2024-05-24 10:38:58.662581,CASH_OUT,Alice,Charlie,3480.99,10998.03,7517.040000000001,22552.31,26033.300000000003,1,1234-5678-9012-0695,1.0,1,1,1
2025-03-25 10:38:58.646672,DEBIT,Charlie,John,311.98,28975.04,28663.06,34942.39,35254.37,1,1234-5678-9012-0057,1.0,1,1,0
2025-05-02 10:38:58.660852,DEBIT,Eve,Alice,7982.95,317.08,-7665.87,28314.06,36297.01,1,1234-5678-9012-0465,1.0,1,1,1
2025-01-06 10:38:58.623024,CASH_IN,Alice,Bob,5799.73,37986.19,32186.460000000003,40664.06,46463.78999999999,0,1234-5678-9012-0742,1.0,1,1,1
2025-01-20 10:38:58.654479,DEBIT,Jane,Eve,5387.5,43558.83,38171.33,44491.35,49878.85,1,1234-5678-9012-0584,1.0,0,1,1
2025-03-16 10:38:58.664462,CASH_OUT,David,Bob,8195.99,7143.7,-1052.29,2769.11,10965.1,1,1234-5678-9012-0881,1.0,1,1,1
2025-01-29 10:38:58.643700,PAYMENT,Eve,Charlie,7566.88,2365.82,-5201.06,9600.91,17167.79,1,1234-5678-9012-0591,1.0,1,1,0
2025-01-07 10:38:58.665578,PAYMENT,Charlie,Eve,3617.31,46197.12,42579.810000000005,19508.53,23125.84,1,1234-5678-9012-0804,1.0,1,1,0
2024-08-06 10:38:58.642854,CASH_OUT,Charlie,Eve,2860.92,5252.99,2392.07,30526.17,33387.09,1,1234-5678-9012-0307,1.0,1,1,1
2025-04-08 10:38:58.641788,CASH_IN,Eve,Charlie,1030.97,3727.1,2696.13,40554.2,41585.17,1,1234-5678-9012-0760,1.0,0,0,1
2025-02-13 10:38:58.638938,TRANSFER,Alice,Charlie,4106.82,1362.69,-2744.13,48012.43,52119.25,0,1234-5678-9012-0289,1.0,1,1,1
2024-11-14 10:38:58.650061,PAYMENT,Charlie,David,3683.26,13913.24,10229.98,17963.39,21646.65,0,1234-5678-9012-0075,1.0,1,1,1
2024-08-29 10:38:58.656360,DEBIT,Charlie,Bob,8832.1,41039.36,32207.26,48977.56,57809.66,1,1234-5678-9012-0937,1.0,1,1,1
2025-02-26 10:38:58.677176,TRANSFER,Alice,Eve,4769.33,46136.51,41367.18,45410.85,50180.18,1,1234-5678-9012-0072,1.0,1,1,0
2024-11-27 10:38:58.626398,DEBIT,Charlie,Jane,5682.25,41254.96,35572.71,33899.83,39582.08,1,1234-5678-9012-0522,1.0,0,1,1
2024-09-18 10:38:58.641313,TRANSFER,Charlie,Bob,4944.38,33076.02,28131.64,12398.69,17343.07,1,1234-5678-9012-0449,1.0,1,1,1
2025-02-13 10:38:58.663144,CASH_IN,Charlie,Jane,4797.36,44243.05,39445.69,34224.42,39021.78,1,1234-5678-9012-0554,1.0,1,1,1
2024-12-08 10:38:58.629503,DEBIT,Charlie,Bob,2416.12,43154.44,40738.32,24339.46,26755.58,0,1234-5678-9012-0774,1.0,1,1,1
2025-03-24 10:38:58.666742,TRANSFER,Bob,Eve,7411.49,33546.21,26134.72,4155.2,11566.69,1,1234-5678-9012-0695,2.0,1,1,1
2024-05-09 10:38:58.654680,CASH_OUT,Bob,Alice,7503.49,21813.94,14310.45,36320.56,43824.05,1,1234-5678-9012-0819,1.0,1,1,0
2024-09-30 10:38:58.641070,CASH_IN,John,Eve,6699.64,46907.13,40207.49,16118.65,22818.29,1,1234-5678-9012-0342,2.0,0,1,0
2024-11-07 10:38:58.660941,CASH_OUT,David,Bob,2788.95,12160.75,9371.8,18797.74,21586.69,1,1234-5678-9012-0238,1.0,1,1,1
2025-02-02 10:38:58.623445,DEBIT,John,Bob,7170.68,43333.47,36162.79,20505.14,27675.82,0,1234-5678-9012-0327,1.0,0,1,0
2025-02-02 10:38:58.653925,PAYMENT,Charlie,Alice,7663.08,43098.98,35435.9,13912.25,21575.33,1,1234-5678-9012-0091,1.0,0,0,0
2024-07-03 10:38:58.657334,CASH_IN,Eve,David,7333.64,16376.42,9042.78,19617.75,26951.39,1,1234-5678-9012-0241,1.0,1,1,0
2024-08-02 10:38:58.654236,TRANSFER,Charlie,Bob,398.59,46983.06,46584.47,47445.47,47844.06,1,1234-5678-9012-0828,1.0,1,1,1
2024-12-06 10:38:58.639440,PAYMENT,Eve,Jane,3707.64,29733.89,26026.25,43028.66,46736.3,1,1234-5678-9012-0873,1.0,1,1,1
2024-12-16 10:38:58.652530,DEBIT,Eve,Alice,3718.62,27265.06,23546.44,47715.98,51434.600000000006,1,1234-5678-9012-0985,1.0,1,1,1
2024-11-19 10:38:58.641775,DEBIT,Bob,Alice,3643.02,7990.28,4347.26,36318.21,39961.23,1,1234-5678-9012-0562,1.0,1,1,0
2025-03-26 10:38:58.642584,TRANSFER,John,Jane,8323.65,12091.46,3767.81,45138.99,53462.64,1,1234-5678-9012-0044,1.0,1,1,1
2025-03-13 10:38:58.638820,CASH_IN,David,Jane,7363.57,13261.45,5897.880000000001,32831.91,40195.48,1,1234-5678-9012-0998,1.0,1,1,1
2025-01-04 10:38:58.640859,CASH_IN,Eve,Alice,9743.21,25119.24,15376.030000000002,37762.17,47505.38,1,1234-5678-9012-0725,1.0,1,1,0
2024-07-27 10:38:58.659117,CASH_IN,John,Bob,1734.14,22153.25,20419.11,46755.22,48489.36,0,1234-5678-9012-0344,1.0,0,1,1
2024-06-04 10:38:58.629602,DEBIT,Jane,Charlie,3736.78,8719.31,4982.529999999999,10743.06,14479.84,0,1234-5678-9012-0243,1.0,1,1,1
2024-12-01 10:38:58.638701,CASH_OUT,Alice,John,7355.87,46129.19,38773.32,3986.31,11342.18,1,1234-5678-9012-0755,1.0,1,1,1
2025-03-15 10:38:58.644618,PAYMENT,Charlie,Bob,589.79,7958.23,7368.44,24812.44,25402.23,1,1234-5678-9012-0014,1.0,1,1,1
2024-11-20 10:38:58.629591,DEBIT,David,Alice,953.38,25335.37,24381.99,1594.62,2548.0,1,1234-5678-9012-0573,1.0,0,1,1
2024-08-15 10:38:58.652137,TRANSFER,Charlie,David,6079.75,45545.24,39465.49,40212.18,46291.93,1,1234-5678-9012-0414,1.0,1,1,1
2024-09-01 10:38:58.645964,DEBIT,John,Jane,7898.02,134.19,-7763.830000000001,19023.3,26921.32,1,1234-5678-9012-0741,1.0,1,1,1
2024-07-16 10:38:58.623126,CASH_OUT,David,Charlie,9495.28,39271.44,29776.160000000003,46835.33,56330.61,1,1234-5678-9012-0467,1.0,1,0,0
2024-08-07 10:38:58.657669,PAYMENT,Charlie,John,7184.0,11675.62,4491.620000000001,6592.42,13776.42,1,1234-5678-9012-0537,1.0,1,1,0
2025-01-17 10:38:58.643377,CASH_IN,Alice,Charlie,6700.2,14756.96,8056.759999999999,24029.85,30730.05,1,1234-5678-9012-0264,1.0,1,0,1
2024-05-10 10:38:58.663667,CASH_OUT,Charlie,Eve,2878.92,15964.38,13085.46,2602.59,5481.51,0,1234-5678-9012-0322,1.0,1,0,1
2025-03-30 10:38:58.623011,DEBIT,John,Eve,8450.81,28494.2,20043.39,29186.74,37637.55,0,1234-5678-9012-0416,1.0,0,1,0
2024-10-30 10:38:58.640161,PAYMENT,John,Alice,3698.21,17050.7,13352.490000000002,10469.96,14168.169999999998,0,1234-5678-9012-0071,1.0,1,1,0
2025-01-30 10:38:58.643599,CASH_OUT,Bob,Jane,7232.47,29151.54,21919.07,35566.18,42798.65,1,1234-5678-9012-0810,1.0,1,0,1
2025-02-02 10:38:58.622889,CASH_OUT,Jane,Charlie,3477.48,3315.52,-161.96000000000004,44363.64,47841.12,0,1234-5678-9012-0211,1.0,1,0,1
2024-10-16 10:38:58.649395,TRANSFER,Bob,David,2149.44,24196.55,22047.11,37096.11,39245.55,1,1234-5678-9012-0496,1.0,1,1,1
2024-06-06 10:38:58.638964,PAYMENT,Charlie,Jane,579.24,22877.13,22297.89,41039.17,41618.41,0,1234-5678-9012-0676,1.0,1,1,0
2025-03-18 10:38:58.643401,CASH_OUT,David,Bob,4837.17,35893.32,31056.15,12034.17,16871.34,0,1234-5678-9012-0189,1.0,1,1,0
2024-09-18 10:38:58.677122,CASH_IN,Jane,Bob,1786.39,5410.13,3623.74,17818.96,19605.35,1,1234-5678-9012-0667,1.0,0,1,1
2025-03-31 10:38:58.654502,CASH_OUT,Charlie,Eve,7364.39,1754.65,-5609.74,8836.28,16200.670000000002,1,1234-5678-9012-0060,1.0,0,1,1
2025-01-04 10:38:58.645467,CASH_IN,John,Charlie,9030.07,3779.07,-5251.0,37015.4,46045.47,1,1234-5678-9012-0593,1.0,1,1,0
2024-12-14 10:38:58.665090,DEBIT,Jane,Eve,9200.03,38281.89,29081.86,38166.21,47366.24,1,1234-5678-9012-0220,1.0,1,1,1
2024-08-26 10:38:58.647786,DEBIT,Jane,David,1753.99,42633.31,40879.32,48839.36,50593.35,1,1234-5678-9012-0722,1.0,0,1,1
2025-01-04 10:38:58.654845,CASH_IN,Eve,Jane,7392.65,34272.28,26879.63,36032.62,43425.27,1,1234-5678-9012-0417,1.0,1,1,0
2024-07-04 10:38:58.663459,PAYMENT,Alice,Charlie,280.68,11009.28,10728.6,33617.1,33897.78,1,1234-5678-9012-0155,1.0,0,1,1
2024-06-11 10:38:58.634204,TRANSFER,Charlie,Bob,1845.54,2137.22,291.67999999999984,49222.99,51068.53,1,1234-5678-9012-0111,1.0,1,1,1
2024-05-15 10:38:58.627178,DEBIT,Alice,Eve,387.09,16071.41,15684.32,22541.89,22928.98,0,1234-5678-9012-0740,1.0,1,1,1
2024-08-13 10:38:58.655432,TRANSFER,Bob,Jane,8147.91,29354.35,21206.44,32084.42,40232.33,1,1234-5678-9012-0368,1.0,1,1,1
2025-01-27 10:38:58.637518,CASH_OUT,Eve,Alice,5855.32,42366.7,36511.38,25959.07,31814.39,1,1234-5678-9012-0577,1.0,1,1,1
2024-10-06 10:38:58.653390,CASH_IN,Alice,Charlie,365.63,40761.82,40396.19,1935.28,2300.91,1,1234-5678-9012-0109,1.0,0,1,1
2024-07-27 10:38:58.643906,CASH_IN,David,Charlie,8572.97,26012.57,17439.6,7766.96,16339.93,1,1234-5678-9012-0408,1.0,1,1,0
2024-12-02 10:38:58.648295,CASH_OUT,Eve,John,5941.21,21971.24,16030.030000000002,21452.51,27393.72,1,1234-5678-9012-0135,1.0,1,1,0
2024-09-10 10:38:58.658754,TRANSFER,Jane,Eve,2992.09,37530.26,34538.17,35376.02,38368.11,1,1234-5678-9012-0443,1.0,1,1,1
2025-01-12 10:38:58.662816,CASH_OUT,John,Alice,2735.31,43850.13,41114.82,33879.57,36614.88,1,1234-5678-9012-0540,1.0,1,0,1
2024-06-13 10:38:58.666937,DEBIT,John,Jane,7610.58,39806.32,32195.74,12917.49,20528.07,1,1234-5678-9012-0130,1.0,0,1,1
2025-04-29 10:38:58.625565,CASH_IN,Alice,Eve,7010.19,3159.37,-3850.82,8414.97,15425.16,0,1234-5678-9012-0918,1.0,1,1,1
2024-09-28 10:38:58.653343,CASH_IN,David,Bob,8667.29,37720.46,29053.17,31127.17,39794.46,1,1234-5678-9012-0280,1.0,1,1,1
2024-07-13 10:38:58.644061,CASH_IN,Bob,Jane,2965.14,6025.23,3060.09,27239.5,30204.64,1,1234-5678-9012-0745,1.0,1,1,0
2024-11-09 10:38:58.622304,DEBIT,Eve,Charlie,4592.7,31596.85,27004.15,31722.08,36314.78,0,1234-5678-9012-0153,1.0,1,1,1
2024-06-12 10:38:58.666492,CASH_IN,John,Alice,619.63,6016.2,5396.57,45436.43,46056.06,1,1234-5678-9012-0809,1.0,1,1,1
2024-09-14 10:38:58.644873,CASH_OUT,David,Charlie,4145.22,49201.59,45056.37,8278.85,12424.07,1,1234-5678-9012-0110,1.0,1,1,1
2024-12-01 10:38:58.659218,TRANSFER,Eve,Bob,1586.96,2322.39,735.4299999999998,43122.79,44709.75,1,1234-5678-9012-0524,1.0,1,1,1
2025-03-24 10:38:58.628144,CASH_OUT,Eve,John,3442.42,898.18,-2544.24,12215.82,15658.24,1,1234-5678-9012-0385,1.0,0,1,1
2025-02-09 10:38:58.627836,PAYMENT,Bob,David,4094.47,16782.98,12688.51,23635.05,27729.52,0,1234-5678-9012-0544,1.0,1,1,1
2024-08-28 10:38:58.648171,CASH_OUT,Eve,Bob,4317.38,12693.99,8376.61,19589.53,23906.91,1,1234-5678-9012-0155,1.0,1,1,1
2024-06-20 10:38:58.654536,PAYMENT,Eve,Bob,2906.57,7257.96,4351.389999999999,39737.54,42644.11,1,1234-5678-9012-0168,1.0,0,1,1
2025-04-24 10:38:58.651288,CASH_OUT,Charlie,John,6768.89,11035.41,4266.52,1439.36,8208.25,1,1234-5678-9012-0034,1.0,1,1,1
2024-07-14 10:38:58.652751,TRANSFER,John,Charlie,5853.54,22677.69,16824.149999999998,37899.84,43753.38,1,1234-5678-9012-0473,1.0,1,1,1
2025-03-10 10:38:58.652031,CASH_IN,Jane,John,9552.55,31535.2,21982.65,1762.99,11315.54,1,1234-5678-9012-0653,1.0,1,1,1
2024-11-16 10:38:58.644426,DEBIT,Charlie,Bob,3166.72,3715.38,548.6600000000003,24188.3,27355.02,1,1234-5678-9012-0693,1.0,1,1,1
2024-09-03 10:38:58.626274,TRANSFER,Jane,Bob,7041.38,15092.22,8050.839999999999,38936.98,45978.36,1,1234-5678-9012-0202,1.0,1,1,1
2025-03-26 10:38:58.676762,TRANSFER,David,Charlie,8562.45,47742.36,39179.91,33997.66,42560.11,1,1234-5678-9012-0140,1.0,1,1,1
2024-10-21 10:38:58.640932,PAYMENT,Bob,Jane,4749.14,19682.37,14933.23,19566.55,24315.69,1,1234-5678-9012-0739,1.0,0,1,0
2024-05-16 10:38:58.647740,CASH_OUT,Alice,David,3321.97,38794.42,35472.45,30038.03,33360.0,1,1234-5678-9012-0399,1.0,1,1,1
2024-10-31 10:38:58.662501,CASH_IN,Alice,Bob,9989.53,22315.07,12325.54,18634.33,28623.86,1,1234-5678-9012-0874,1.0,1,0,1
2025-04-08 10:38:58.642275,CASH_OUT,Bob,John,4970.03,28570.62,23600.59,11529.18,16499.21,1,1234-5678-9012-0341,1.0,0,1,1
2024-07-23 10:38:58.665693,PAYMENT,Jane,John,748.02,11918.18,11170.16,14337.99,15086.01,1,1234-5678-9012-0431,1.0,1,1,1
2024-11-13 10:38:58.641841,TRANSFER,David,Alice,5732.91,42738.33,37005.42,36345.26,42078.17,1,1234-5678-9012-0945,1.0,1,1,1
2025-03-11 10:38:58.622283,PAYMENT,John,Eve,3839.91,46461.45,42621.53999999999,6056.44,9896.35,0,1234-5678-9012-0675,1.0,1,1,0
